hora,campaign,impressoes,cliques,conversoes,conversoes_atribuidas,custo_total,custo_medio,ctr,taxa_conversao
2,13289562,6,5,0,0,0.0009571000254218,0.00015951667090363333,0.8333333333333334,0.0
2,13300118,1,1,0,0,2.22248145763e-05,2.22248145763e-05,1.0,0.0
2,13300124,1,0,0,0,5.61410276329e-05,5.61410276329e-05,0.0,0.0
2,13422843,7,1,0,0,7.85234947038e-05,1.1217642100542857e-05,0.14285714285714285,0.0
2,13445189,2,1,0,0,0.000235749962471,0.0001178749812355,0.5,0.0
2,13462155,2,0,0,0,8.97058800739e-05,4.485294003695e-05,0.0,0.0
2,13462158,6,2,0,0,0.0109909935434501,0.0018318322572416833,0.3333333333333333,0.0
2,13576407,2,0,0,0,5.3380631137799995e-05,2.6690315568899998e-05,0.0,0.0
2,13576413,2,0,0,0,5.53961115133e-05,2.769805575665e-05,0.0,0.0
2,13661597,8,3,0,0,0.0012743888606907999,0.00015929860758634998,0.375,0.0
2,13661605,6,1,0,0,0.0003711026471411,6.185044119018333e-05,0.16666666666666666,0.0
2,13661607,1,0,0,0,1.72310289653e-05,1.72310289653e-05,0.0,0.0
2,13661608,2,1,0,0,0.0002104095861991,0.00010520479309955,0.5,0.0
2,13770704,2,1,0,0,0.000301573616754,0.000150786808377,0.5,0.0
2,13823055,1,0,0,0,1.75000004032e-05,1.75000004032e-05,0.0,0.0
2,13947793,3,0,0,0,0.0001191176474092,3.9705882469733335e-05,0.0,0.0
2,13947795,6,1,0,0,0.001270040297005,0.0002116733828341667,0.16666666666666666,0.0
2,14102485,3,1,0,0,0.0015922503432176,0.0005307501144058667,0.3333333333333333,0.0
2,14104562,4,1,0,0,0.0009974405404292,0.0002493601351073,0.25,0.0
2,14106399,1,1,1,1,0.000570944770479,0.000570944770479,1.0,1.0
2,14121532,13,5,0,0,0.0043065816313945,0.00033127551010726927,0.38461538461538464,0.0
2,14235907,3,1,0,0,0.0007468882531811,0.00024896275106036666,0.3333333333333333,0.0
2,14257845,1,1,1,0,2.79873113586e-05,2.79873113586e-05,1.0,0.0
2,14289571,7,4,1,1,0.0009783823311881,0.00013976890445544285,0.5714285714285714,0.14285714285714285
2,14398567,1,1,0,0,1e-05,1e-05,1.0,0.0
2,14445192,5,2,0,0,0.0003399391423254,6.798782846508e-05,0.4,0.0
2,14576401,2,0,0,0,4.1267743136800004e-05,2.0633871568400002e-05,0.0,0.0
2,14661605,9,1,0,0,0.0016047587141114,0.00017830652379015555,0.1111111111111111,0.0
2,15073876,11,4,0,0,0.00047560176420239996,4.32365240184e-05,0.36363636363636365,0.0
2,15184511,22,8,1,1,0.027865383061236797,0.001266608320965309,0.36363636363636365,0.045454545454545456
2,15398570,100,37,10,6,0.026172279085227,0.00026172279085227,0.37,0.06
2,15491650,1,1,0,0,0.00404713003958,0.00404713003958,1.0,0.0
2,15568932,13,3,1,0,0.0012958574249206,9.96813403785077e-05,0.23076923076923078,0.0
2,15574227,1,0,0,0,1e-05,1e-05,0.0,0.0
2,15654890,1,0,0,0,0.000167721050389,0.000167721050389,0.0,0.0
2,15654897,6,1,0,0,0.0006435223087376,0.00010725371812293334,0.16666666666666666,0.0
2,15661602,1,0,0,0,0.000185087025166,0.000185087025166,0.0,0.0
2,15743382,7,1,1,1,0.0023285785580575,0.00033265407972249997,0.14285714285714285,0.14285714285714285
2,15746419,3,2,0,0,0.0003731251130559,0.0001243750376853,0.6666666666666666,0.0
2,15823034,1,1,0,0,0.00342418793787,0.00342418793787,1.0,0.0
2,15959625,4,1,0,0,0.001106473919396,0.000276618479849,0.25,0.0
2,16184517,10,1,1,1,0.0001123264706222,1.1232647062220001e-05,0.1,0.1
2,16321090,1,1,0,0,0.000110736533123,0.000110736533123,1.0,0.0
2,16491630,1,0,0,0,3.61153242343e-05,3.61153242343e-05,0.0,0.0
2,16506604,6,3,0,0,0.0024151427919239,0.00040252379865398334,0.5,0.0
2,16823030,4,0,0,0,0.0007273950554151,0.000181848763853775,0.0,0.0
2,16920604,1,1,0,0,1.68075171463e-05,1.68075171463e-05,1.0,0.0
2,16922675,3,0,0,0,0.0001087711479438,3.62570493146e-05,0.0,0.0
2,17132183,2,0,0,0,2e-05,1e-05,0.0,0.0
2,17288254,14,4,0,0,0.0016822726173224,0.00012016232980874286,0.2857142857142857,0.0
2,17288262,1,1,0,0,0.000301446042133,0.000301446042133,1.0,0.0
2,17314986,1,0,0,0,0.000240389511927,0.000240389511927,0.0,0.0
2,17314989,2,1,1,0,0.0002948032826151,0.00014740164130755,0.5,0.0
2,17321082,4,0,0,0,0.020120245734992,0.005030061433748,0.0,0.0
2,17661707,2,0,0,0,6.55620430147e-05,3.278102150735e-05,0.0,0.0
2,17661709,1,0,0,0,3.72265673735e-05,3.72265673735e-05,0.0,0.0
2,17661711,1,0,0,0,7.48682635672e-05,7.48682635672e-05,0.0,0.0
2,17686799,37,13,2,2,0.0077031808797714,0.00020819407783165947,0.35135135135135137,0.05405405405405406
2,17710659,3,1,1,1,0.0008196386909307,0.00027321289697690004,0.3333333333333333,0.3333333333333333
2,17710664,8,2,1,1,0.0030633263594692,0.00038291579493365,0.25,0.125
2,17916128,2,0,0,0,0.000260544406556,0.000130272203278,0.0,0.0
2,18091420,4,2,2,2,0.0005833705122743,0.000145842628068575,0.5,0.5
2,18095238,8,2,0,0,0.0079125250720938,0.000989065634011725,0.25,0.0
2,18436526,14,5,0,0,0.0005602352025129999,4.0016800179499996e-05,0.35714285714285715,0.0
2,18443077,2,0,0,0,2e-05,1e-05,0.0,0.0
2,18498193,8,2,0,0,0.0057882409608367,0.0007235301201045875,0.25,0.0
2,18498853,15,2,0,0,0.0010608909670061,7.072606446707334e-05,0.13333333333333333,0.0
2,18836888,1,1,0,0,0.000350496760941,0.000350496760941,1.0,0.0
2,18916125,1,0,0,0,7.05882337163e-05,7.05882337163e-05,0.0,0.0
2,18975813,7,3,1,1,0.0012843406521068001,0.00018347723601525715,0.42857142857142855,0.14285714285714285
2,18975823,29,15,0,0,0.002770960492084,9.5550361796e-05,0.5172413793103449,0.0
2,19129839,8,2,0,0,0.011132249893248,0.001391531236656,0.25,0.0
2,19129845,1,0,0,0,7.76568667841e-05,7.76568667841e-05,0.0,0.0
2,19602309,28,9,1,1,0.0048656476091464,0.0001737731288980857,0.32142857142857145,0.03571428571428571
2,19661713,1,0,0,0,1.02941176909e-05,1.02941176909e-05,0.0,0.0
2,19860994,1,1,1,0,0.00285555030585,0.00285555030585,1.0,0.0
2,20377297,3,2,0,0,0.0005174269974752001,0.0001724756658250667,0.6666666666666666,0.0
2,20458055,3,0,0,0,9.352941176469999e-05,3.117647058823333e-05,0.0,0.0
2,20530187,1,0,0,0,3.67728666715e-05,3.67728666715e-05,0.0,0.0
2,20695010,6,1,1,0,0.0001539902041103,2.5665034018383334e-05,0.16666666666666666,0.0
2,20730227,2,1,0,0,0.000562017828596,0.000281008914298,0.5,0.0
2,20817326,10,5,0,0,0.000941114382051,9.411143820510001e-05,0.5,0.0
2,20898399,2,0,0,0,0.0009593594674766,0.0004796797337383,0.0,0.0
2,20898401,1,0,0,0,5.97941875457e-05,5.97941875457e-05,0.0,0.0
2,20922679,1,0,0,0,0.000170303618207,0.000170303618207,0.0,0.0
2,20938751,2,1,1,0,0.0011574607913347,0.00057873039566735,0.5,0.0
2,21016759,3,1,0,0,0.00030191433317680003,0.00010063811105893334,0.3333333333333333,0.0
2,21257831,5,0,0,0,0.0008615725270354,0.00017231450540708,0.0,0.0
2,21294794,11,4,2,2,0.005759179073518,0.0005235617339561818,0.36363636363636365,0.18181818181818182
2,21307468,2,2,0,0,0.0005251808450730001,0.00026259042253650003,1.0,0.0
2,21640043,2,1,0,0,0.0001759447039472,8.79723519736e-05,0.5,0.0
2,21658041,1,0,0,0,0.000248205995036,0.000248205995036,0.0,0.0
2,21830168,2,1,0,0,0.00035379802276700004,0.00017689901138350002,0.5,0.0
2,22274902,1,0,0,0,1e-05,1e-05,0.0,0.0
2,22296560,1,1,0,0,0.00218718338786,0.00218718338786,1.0,0.0
2,22391321,1,0,0,0,1.82036891141e-05,1.82036891141e-05,0.0,0.0
2,22431924,3,1,0,0,0.00030103723087100004,0.00010034574362366667,0.3333333333333333,0.0
2,22451482,3,2,0,0,0.0005362610400889999,0.00017875368002966664,0.6666666666666666,0.0
2,22589171,6,0,0,0,0.0005701461574944,9.50243595824e-05,0.0,0.0
2,22695010,2,0,0,0,2e-05,1e-05,0.0,0.0
2,22723823,10,4,0,0,0.0010802179714351,0.00010802179714351,0.4,0.0
2,22891661,2,1,0,0,0.000359888284411,0.0001799441422055,0.5,0.0
2,22891673,2,1,1,0,0.0026959179012799998,0.0013479589506399999,0.5,0.0
2,23254639,3,0,0,0,0.0003598075464231,0.0001199358488077,0.0,0.0
2,23330020,2,0,0,0,3.9457799319e-05,1.97288996595e-05,0.0,0.0
2,23530192,2,1,0,0,0.0007371725799402999,0.00036858628997014995,0.5,0.0
2,23644447,1,1,0,0,0.00011911766494,0.00011911766494,1.0,0.0
2,23695013,4,1,0,0,0.0008062748194829,0.000201568704870725,0.25,0.0
2,23817046,22,9,4,2,0.0030123897895198,0.00013692680861453636,0.4090909090909091,0.09090909090909091
2,23852329,8,4,1,0,0.0015944893730301,0.0001993111716287625,0.5,0.0
2,23852343,2,0,0,0,0.001461012856823,0.0007305064284115,0.0,0.0
2,23852344,1,1,0,0,0.000549468606629,0.000549468606629,1.0,0.0
2,24097956,1,0,0,0,1e-05,1e-05,0.0,0.0
2,24119481,6,1,0,0,0.0003655010183748,6.09168363958e-05,0.16666666666666666,0.0
2,24126625,2,2,0,0,0.0001531162485476,7.65581242738e-05,1.0,0.0
2,24267774,2,0,0,0,0.000125334990985,6.26674954925e-05,0.0,0.0
2,24316983,2,0,0,0,4.97880024769e-05,2.489400123845e-05,0.0,0.0
2,24321351,3,0,0,0,7.29605898829e-05,2.4320196627633335e-05,0.0,0.0
2,24378636,44,8,0,0,0.0080409527961659,0.00018274892718558863,0.18181818181818182,0.0
2,24389111,12,3,0,0,0.0034985632098131,0.00029154693415109166,0.25,0.0
2,24391301,3,2,0,0,0.000219882868563,7.3294289521e-05,0.6666666666666666,0.0
2,24419530,2,0,0,0,0.000112097626512,5.6048813256e-05,0.0,0.0
2,24843272,1,1,1,1,0.000386128401846,0.000386128401846,1.0,1.0
2,24942663,1,0,0,0,0.000121823943713,0.000121823943713,0.0,0.0
2,24982960,4,2,0,0,0.0003997392069111,9.9934801727775e-05,0.5,0.0
2,24982961,6,4,0,0,0.0004070472037004,6.784120061673333e-05,0.6666666666666666,0.0
2,25064375,3,0,0,0,0.0003478130602362,0.0001159376867454,0.0,0.0
2,25119476,3,2,0,0,0.0015199707448467002,0.0005066569149489,0.6666666666666666,0.0
2,25172774,3,1,0,0,9.71604828975e-05,3.23868276325e-05,0.3333333333333333,0.0
2,25419531,37,14,1,1,0.0050653758060495,0.00013690204881214866,0.3783783783783784,0.02702702702702703
2,25675129,8,3,0,0,0.0007303396565534,9.1292457069175e-05,0.375,0.0
2,25866075,10,4,1,1,0.0003765571318802,3.765571318802e-05,0.4,0.1
2,25866076,8,4,0,0,0.0020421203389908,0.00025526504237385,0.5,0.0
2,25920690,13,9,1,0,0.0050006568519439,0.0003846659116879923,0.6923076923076923,0.0
2,25998432,2,0,0,0,8.61346084204e-05,4.30673042102e-05,0.0,0.0
2,25998435,2,0,0,0,4.5468682657099996e-05,2.2734341328549998e-05,0.0,0.0
2,26091094,4,2,0,0,0.004055128202655,0.00101378205066375,0.5,0.0
2,26091099,2,1,0,0,0.0017990071970789999,0.0008995035985394999,0.5,0.0
2,26321366,28,12,0,0,0.0034814513564595,0.00012433754844498214,0.42857142857142855,0.0
2,26383493,6,1,0,0,0.0001769780959174,2.9496349319566667e-05,0.16666666666666666,0.0
2,26389107,9,2,0,0,0.002995457725861,0.0003328286362067778,0.2222222222222222,0.0
2,26389108,1,0,0,0,0.000104178821339,0.000104178821339,0.0,0.0
2,26534046,1,0,0,0,0.000197245233199,0.000197245233199,0.0,0.0
2,26614024,2,1,0,0,0.0009432866292839999,0.00047164331464199995,0.5,0.0
2,26750599,2,1,0,0,0.0003068654272629,0.00015343271363145,0.5,0.0
2,26852338,5,0,0,0,0.0001145701860943,2.291403721886e-05,0.0,0.0
2,26852339,14,1,0,0,0.0004594155253676,3.281539466911428e-05,0.07142857142857142,0.0
2,26891650,4,0,0,0,0.0011787445255218,0.00029468613138045,0.0,0.0
2,26945970,4,2,0,0,0.0002744282414082,6.860706035205e-05,0.5,0.0
2,26949221,1,1,0,0,0.000105912962734,0.000105912962734,1.0,0.0
2,26949222,1,0,0,0,4.41176488119e-05,4.41176488119e-05,0.0,0.0
2,26949223,1,1,0,0,2.05882353818e-05,2.05882353818e-05,1.0,0.0
2,26998428,5,0,0,0,0.0030690166046107997,0.0006138033209221599,0.0,0.0
2,26998432,1,1,0,0,3.6891387666e-05,3.6891387666e-05,1.0,0.0
2,26998435,1,0,0,0,1e-05,1e-05,0.0,0.0
2,27009843,1,0,0,0,1e-05,1e-05,0.0,0.0
2,27009860,1,1,0,0,0.000308784947676,0.000308784947676,1.0,0.0
2,27031690,1,1,0,0,0.000158874036436,0.000158874036436,1.0,0.0
2,27091104,2,1,0,0,0.000822296803154,0.000411148401577,0.5,0.0
2,27118781,11,7,1,1,0.0047782467121300996,0.00043438606473909997,0.6363636363636364,0.09090909090909091
2,27321366,10,3,0,0,0.002180197854159,0.0002180197854159,0.3,0.0
2,27323540,8,2,0,0,0.0007434338997146,9.2929237464325e-05,0.25,0.0
2,27323541,10,6,1,0,0.0007873647279087,7.873647279087e-05,0.6,0.0
2,27385784,4,1,0,0,0.0001977981583905,4.9449539597625e-05,0.25,0.0
2,27589150,1,0,0,0,9.58114798839e-05,9.58114798839e-05,0.0,0.0
2,27729624,2,1,1,0,0.000873301955851,0.0004366509779255,0.5,0.0
2,27777499,1,0,0,0,0.000222150503729,0.000222150503729,0.0,0.0
2,27872610,1,0,0,0,3.17982934853e-05,3.17982934853e-05,0.0,0.0
2,27888153,2,0,0,0,0.000279411761199,0.0001397058805995,0.0,0.0
2,27990027,1,0,0,0,1e-05,1e-05,0.0,0.0
2,28137208,2,1,0,0,0.0001865983184005,9.329915920025e-05,0.5,0.0
2,28351001,22,9,3,2,0.005241115236308901,0.00023823251074131367,0.4090909090909091,0.09090909090909091
2,28385762,3,3,0,0,0.000815889970103,0.00027196332336766664,1.0,0.0
2,28389117,3,2,0,0,0.0005914678182701,0.00019715593942336667,0.6666666666666666,0.0
2,28729624,1,1,0,0,0.000173128527753,0.000173128527753,1.0,0.0
2,28739284,6,3,0,0,0.0018906986151664,0.00031511643586106664,0.5,0.0
2,28752986,2,2,0,0,3.52970368284e-05,1.76485184142e-05,1.0,0.0
2,28795042,9,5,0,0,0.0021393988387198,0.00023771098207997778,0.5555555555555556,0.0
2,28795043,43,15,0,0,0.014447852278409399,0.00033599656461417207,0.3488372093023256,0.0
2,28864844,2,1,0,0,0.002562956842871,0.0012814784214355,0.5,0.0
2,28874676,6,3,0,0,0.0003333631442746,5.556052404576667e-05,0.5,0.0
2,28896342,2,0,0,0,0.0001187895864275,5.939479321375e-05,0.0,0.0
2,28920697,2,1,0,0,0.000614404612779,0.0003072023063895,0.5,0.0
2,29091102,1,0,0,0,1e-05,1e-05,0.0,0.0
2,29175063,1,1,0,0,0.000479572532253,0.000479572532253,1.0,0.0
2,29345613,1,0,0,0,0.00100551623662,0.00100551623662,0.0,0.0
2,29389116,1,1,0,0,8.19323431043e-05,8.19323431043e-05,1.0,0.0
2,29427842,21,4,0,0,0.012436731586789599,0.0005922253136566476,0.19047619047619047,0.0
2,29513908,1,0,0,0,0.000208357642678,0.000208357642678,0.0,0.0
2,29513913,1,0,0,0,0.000277810201925,0.000277810201925,0.0,0.0
2,29513914,1,1,0,0,0.00217302725918,0.00217302725918,1.0,0.0
2,29531970,4,3,2,2,0.0005445080075179,0.000136127001879475,0.75,0.5
2,29531983,2,0,0,0,4.73224895192e-05,2.36612447596e-05,0.0,0.0
2,29534051,1,1,0,0,3.67647058824e-05,3.67647058824e-05,1.0,0.0
2,29614011,4,0,0,0,0.0006902648332508999,0.00017256620831272498,0.0,0.0
2,29614012,3,0,0,0,0.0003418726926206,0.00011395756420686666,0.0,0.0
2,29614013,4,0,0,0,0.0005311258200561999,0.00013278145501404999,0.0,0.0
2,29687342,1,0,0,0,1e-05,1e-05,0.0,0.0
2,30368132,3,1,0,0,0.0004915793141455,0.00016385977138183333,0.3333333333333333,0.0
2,30405203,8,6,5,5,0.0018544343242441,0.0002318042905305125,0.75,0.625
2,30427825,1,0,0,0,8.80362882142e-05,8.80362882142e-05,0.0,0.0
2,30491418,23,11,1,1,0.0111015326615292,0.00048267533310996524,0.4782608695652174,0.043478260869565216
2,30501159,2,1,0,0,0.000523088247356,0.000261544123678,0.5,0.0
2,30535894,1,1,0,0,0.000621155169152,0.000621155169152,1.0,0.0
2,30676243,2,0,0,0,0.000134861381483,6.74306907415e-05,0.0,0.0
2,30752994,12,6,0,0,0.000697096809977,5.8091400831416666e-05,0.5,0.0
2,30801593,95,45,7,5,0.0055867328568854,5.880771428300421e-05,0.47368421052631576,0.05263157894736842
2,30848316,2,0,0,0,0.0001679552302642,8.39776151321e-05,0.0,0.0
2,30881002,2,1,0,0,3.35294112388e-05,1.67647056194e-05,0.5,0.0
2,31129938,2,0,0,0,0.000643684616608,0.000321842308304,0.0,0.0
2,31452108,1,0,0,0,1.94467143978e-05,1.94467143978e-05,0.0,0.0
2,31736975,10,5,0,0,0.0016527256738069,0.00016527256738069,0.5,0.0
2,31772643,22,8,1,1,0.0019453715743078,8.842598065035455e-05,0.36363636363636365,0.045454545454545456
2,31775712,3,1,0,0,0.0002447968573511,8.159895245036666e-05,0.3333333333333333,0.0
2,32009848,52,13,1,0,0.0100354959366487,0.00019299030647401347,0.25,0.0
2,32135670,2,1,0,0,0.000118768796735,5.93843983675e-05,0.5,0.0
2,32321347,1,1,0,0,1.09670300256e-05,1.09670300256e-05,1.0,0.0
2,32323516,6,1,0,0,0.0004788329840581,7.980549734301666e-05,0.16666666666666666,0.0
2,32368241,7,1,1,0,0.0006703978353415,9.577111933449999e-05,0.14285714285714285,0.0
2,32368244,71,42,26,12,0.0686481512986277,0.000966875370403207,0.5915492957746479,0.16901408450704225
2,32385772,1,0,0,0,0.000389705896378,0.000389705896378,0.0,0.0
2,32398755,22,1,0,0,0.0036936365031664995,0.00016789256832574998,0.045454545454545456,0.0
2,32452111,9,4,0,0,0.0010561432046903,0.00011734924496558887,0.4444444444444444,0.0
3,73325,6,1,1,1,0.00029694549122649997,4.949091520441666e-05,0.16666666666666666,0.16666666666666666
3,73327,9,1,1,0,0.0011884588907128,0.0001320509878569778,0.1111111111111111,0.0
3,73328,10,3,0,0,0.0003768311758742,3.7683117587420003e-05,0.3,0.0
3,83677,2,0,0,0,0.0001849451065689,9.247255328445e-05,0.0,0.0
3,408759,23,6,4,4,0.0100039093026971,0.0004349525783781348,0.2608695652173913,0.17391304347826086
3,442617,3,1,0,0,0.0017720983859999,0.0005906994619999667,0.3333333333333333,0.0
3,497590,13,4,0,0,0.0003834923219456,2.949940938043077e-05,0.3076923076923077,0.0
3,497593,37,17,2,2,0.0024442410639385,6.606056929563514e-05,0.4594594594594595,0.05405405405405406
3,604244,7,4,0,0,0.0002812902068666,4.018431526665714e-05,0.5714285714285714,0.0
3,604249,1,0,0,0,2.08357655826e-05,2.08357655826e-05,0.0,0.0
3,690012,3,2,0,0,0.001039963596884,0.0003466545322946667,0.6666666666666666,0.0
3,716288,9,1,0,0,0.0007504609287541,8.338454763934445e-05,0.1111111111111111,0.0
3,787943,8,4,0,0,0.001190687782728,0.000148835972841,0.5,0.0
3,804100,3,1,0,0,0.0005894810633553999,0.0001964936877851333,0.3333333333333333,0.0
3,828346,5,2,0,0,0.0009858037585092,0.00019716075170184,0.4,0.0
3,884761,6,2,0,0,0.0017300729385126,0.0002883454897521,0.3333333333333333,0.0
3,946549,2,1,0,0,0.00010340161772519999,5.1700808862599997e-05,0.5,0.0
3,1130498,1,0,0,0,0.000161212308871,0.000161212308871,0.0,0.0
3,1341195,1,1,0,0,0.000687024663476,0.000687024663476,1.0,0.0
3,1415896,2,2,0,0,0.00019212035977879998,9.606017988939999e-05,1.0,0.0
3,1428788,4,1,0,0,0.00021922159502640003,5.4805398756600007e-05,0.25,0.0
3,1586481,5,0,0,0,0.0004466493656691,8.932987313382e-05,0.0,0.0
3,1632450,1,0,0,0,0.000201738448014,0.000201738448014,0.0,0.0
3,1632451,1,1,0,0,0.000117647060577,0.000117647060577,1.0,0.0
3,1716282,1,0,0,0,1e-05,1e-05,0.0,0.0
3,1869939,2,1,0,0,0.001170652863541,0.0005853264317705,0.5,0.0
3,1871873,2,1,0,0,9.08696963166e-05,4.54348481583e-05,0.5,0.0
3,2073328,4,0,0,0,0.0001080711978067,2.7017799451675e-05,0.0,0.0
3,2144729,5,2,1,1,0.0002235827139991,4.471654279982e-05,0.4,0.2
3,2390251,34,8,0,0,0.0035244233846819,0.00010365951131417353,0.23529411764705882,0.0
3,2407403,5,1,0,0,0.0005559278026927,0.00011118556053854,0.2,0.0
3,2462355,6,3,1,0,0.0007724267260823,0.00012873778768038332,0.5,0.0
3,2576437,35,22,0,0,0.0037667654432112,0.00010762186980603429,0.6285714285714286,0.0
3,2694554,4,3,0,0,0.0001612425674402,4.031064186005e-05,0.75,0.0
3,2828357,3,2,0,0,0.0013431761185801,0.0004477253728600333,0.6666666666666666,0.0
3,2865314,9,2,0,0,0.0022637686198081998,0.0002515298466453555,0.2222222222222222,0.0
3,2865315,4,1,0,0,0.0006375740730542,0.00015939351826355,0.25,0.0
3,2869134,3,3,1,1,0.00017976752051340002,5.992250683780001e-05,1.0,0.3333333333333333
3,2946551,4,3,0,0,0.0014465571448782,0.00036163928621955,0.75,0.0
3,2953712,1,0,0,0,1.94467143978e-05,1.94467143978e-05,0.0,0.0
3,2953716,7,1,0,0,9.36312544495e-05,1.3375893492785714e-05,0.14285714285714285,0.0
3,3073302,5,2,2,1,0.0002042107153492,4.0842143069840005e-05,0.4,0.2
3,3073304,2,2,1,1,5.3629000697000005e-05,2.6814500348500002e-05,1.0,0.5
3,3073305,4,2,2,2,0.00044984661209120005,0.00011246165302280001,0.5,0.5
3,3144706,5,1,0,0,0.0008392813182688001,0.00016785626365376,0.2,0.0
3,3291800,3,2,0,0,0.001489943303714,0.0004966477679046666,0.6666666666666666,0.0
3,3313894,1,0,0,0,1.7755134579e-05,1.7755134579e-05,0.0,0.0
3,3406182,1,0,0,0,0.000140294152148,0.000140294152148,0.0,0.0
3,3406183,1,0,0,0,1e-05,1e-05,0.0,0.0
3,3422224,2,1,0,0,4.18436757345e-05,2.092183786725e-05,0.5,0.0
3,3610770,8,3,0,0,0.0008466755239011,0.0001058344404876375,0.375,0.0
3,3694556,4,0,0,0,0.00012776132212959998,3.1940330532399996e-05,0.0,0.0
3,3788051,1,1,0,0,0.000406449820146,0.000406449820146,1.0,0.0
3,3828354,6,2,1,0,0.002692399114746,0.000448733185791,0.3333333333333333,0.0
3,3828360,1,0,0,0,6.13960536087e-05,6.13960536087e-05,0.0,0.0
3,3877975,3,3,0,0,9.453103267869999e-05,3.151034422623333e-05,1.0,0.0
3,3884873,2,0,0,0,2e-05,1e-05,0.0,0.0
3,3892353,3,1,1,0,0.000349925559051,0.000116641853017,0.3333333333333333,0.0
3,3960115,1,0,0,0,2.35294112388e-05,2.35294112388e-05,0.0,0.0
3,4293600,12,7,0,0,0.0017182399464415999,0.00014318666220346666,0.5833333333333334,0.0
3,4407386,1,1,0,0,0.000164396299987,0.000164396299987,1.0,0.0
3,4466870,1,1,0,0,0.000220588235294,0.000220588235294,1.0,0.0
3,4626334,2,0,0,0,0.0001048135378341,5.240676891705e-05,0.0,0.0
3,4814007,17,5,0,0,0.0005803056035438,3.413562373787059e-05,0.29411764705882354,0.0
3,4828346,5,1,0,0,0.0012642430634611,0.00025284861269222,0.2,0.0
3,4869922,4,2,0,0,0.00026347736347039996,6.586934086759999e-05,0.5,0.0
3,4869923,5,1,0,0,0.00024408289062749998,4.8816578125499996e-05,0.2,0.0
3,4913658,16,11,0,0,0.005586145235507,0.0003491340772191875,0.6875,0.0
3,5044698,2,0,0,0,0.000154971458044,7.7485729022e-05,0.0,0.0
3,5061834,38,16,1,0,0.0206235081020456,0.0005427238974222527,0.42105263157894735,0.0
3,5084322,6,3,0,0,0.0005067967243290001,8.446612072150002e-05,0.5,0.0
3,5121533,3,0,0,0,0.002090568206171,0.0006968560687236667,0.0,0.0
3,5121534,1,0,0,0,1.91176463576e-05,1.91176463576e-05,0.0,0.0
3,5121547,1,0,0,0,0.000441176470588,0.000441176470588,0.0,0.0
3,5281156,36,14,1,0,0.0043942670912635,0.00012206297475731944,0.3888888888888889,0.0
3,5316929,2,0,0,0,7.56084568361e-05,3.780422841805e-05,0.0,0.0
3,5442463,1,0,0,0,2.33227155058e-05,2.33227155058e-05,0.0,0.0
3,5544859,23,14,7,7,0.0040930732680733,0.00017795970730753478,0.6086956521739131,0.30434782608695654
3,5686703,8,3,1,0,0.0005666135568169,7.08266946021125e-05,0.375,0.0
3,5700346,3,1,0,0,0.0009018716988181,0.00030062389960603335,0.3333333333333333,0.0
3,5743152,1,0,0,0,0.00178144357077,0.00178144357077,0.0,0.0
3,5867090,3,0,0,0,0.00014463898454219998,4.8212994847399995e-05,0.0,0.0
3,5892331,1,0,0,0,3.57123415618e-05,3.57123415618e-05,0.0,0.0
3,6210424,17,9,1,1,0.002910023044597,0.0001711778261527647,0.5294117647058824,0.058823529411764705
3,6228543,3,0,0,0,0.000926470581223,0.00030882352707433335,0.0,0.0
3,6316933,2,1,0,0,0.0006873458657970001,0.00034367293289850004,0.5,0.0
3,6336377,13,3,0,0,0.0013379436196492,0.00010291873997301539,0.23076923076923078,0.0
3,6442596,1,0,0,0,4.67751453469e-05,4.67751453469e-05,0.0,0.0
3,6513183,1,1,0,0,0.00150604047538,0.00150604047538,1.0,0.0
3,6516505,1,0,0,0,4.06093532487e-05,4.06093532487e-05,0.0,0.0
3,6686701,7,4,2,2,0.000762506177799,0.00010892945397128571,0.5714285714285714,0.2857142857142857
3,6686703,2,0,0,0,0.001016593944755,0.0005082969723775,0.0,0.0
3,6686704,5,1,0,0,0.0013524850856782,0.00027049701713564,0.2,0.0
3,6697149,10,5,3,0,0.0008710318561814001,8.710318561814001e-05,0.5,0.0
3,6781040,7,4,1,0,0.0019545256052015,0.0002792179436002143,0.5714285714285714,0.0
3,6810200,13,9,0,0,0.0007914591992617,6.0881476866284614e-05,0.6923076923076923,0.0
3,6886817,43,19,1,0,0.0147297421052975,0.0003425521419836628,0.4418604651162791,0.0
3,7061828,31,10,3,3,0.0193409690086967,0.0006239022260869903,0.3225806451612903,0.0967741935483871
3,7121544,57,24,6,2,0.0147743514717743,0.0002591991486276193,0.42105263157894735,0.03508771929824561
3,7144711,1,0,0,0,1.02941176909e-05,1.02941176909e-05,0.0,0.0
3,7289590,10,1,0,0,0.0030447049956959,0.00030447049956959,0.1,0.0
3,7299461,3,1,0,0,0.0001313675534637,4.37891844879e-05,0.3333333333333333,0.0
3,7336371,2,1,0,0,0.0001659652751545,8.298263757725e-05,0.5,0.0
3,7336375,1,0,0,0,0.00023556240301,0.00023556240301,0.0,0.0
3,7336381,1,0,0,0,0.00235519394365,0.00235519394365,0.0,0.0
3,7413800,1,0,0,0,0.00267545359665,0.00267545359665,0.0,0.0
3,7462178,4,2,0,0,0.0028657947565421,0.000716448689135525,0.5,0.0
3,7544834,2,0,0,0,0.0001337175378028,6.68587689014e-05,0.0,0.0
