Real,Baseline_Dummy,Baseline_Taxa_Media,Regressao_Linear,Random_Forest
0,0.4524647887323944,0.08819155831776414,0.08251794142744007,0.0
0,0.4524647887323944,0.49975216380066345,0.0484373697204199,0.02
0,0.4524647887323944,0.5585465360125061,0.9076910610072988,0.19
0,0.4524647887323944,1.087695885919091,2.1609462424399943,2.47
2,0.4524647887323944,0.617340908224349,0.07357753266659679,0.15
0,0.4524647887323944,1.322873374766462,0.31969441287309913,0.86
0,0.4524647887323944,4.145003240934915,5.0243530789724895,4.15
0,0.4524647887323944,4.850535707477027,-0.8646188351395037,2.04
0,0.4524647887323944,0.44095779158882065,0.7246269541575552,0.09
0,0.4524647887323944,0.2645746749532924,0.20668239612081757,0.06
1,0.4524647887323944,0.9407099553894841,1.770015525002481,1.75
0,0.4524647887323944,0.23517748884737102,0.35923546831160635,0.0
0,0.4524647887323944,0.20578030274144965,-0.008823552596858963,0.17
0,0.4524647887323944,0.08819155831776414,0.012923676635433284,0.01
1,0.4524647887323944,0.35276623327105655,0.8277267349708468,0.21
0,0.4524647887323944,0.47035497769474205,0.1085110909047842,0.11
0,0.4524647887323944,0.5291493499065848,0.6828965579241171,0.41
0,0.4524647887323944,1.0289015137072481,-0.15881324689733062,0.34
0,0.4524647887323944,1.1170930720250123,1.6818477730506354,0.73
0,0.4524647887323944,0.5879437221184276,1.1580099606099492,0.87
3,0.4524647887323944,1.7638311663552826,1.071125321782787,1.77
1,0.4524647887323944,0.5879437221184276,1.2209087355207635,1.9
2,0.4524647887323944,8.260609295763908,4.182041082053953,6.85
0,0.4524647887323944,3.557059518816487,2.5664805578188097,1.92
0,0.4524647887323944,0.2645746749532924,-0.1209409004791604,0.0
0,0.4524647887323944,0.17638311663552828,0.3781893369146667,0.14
0,0.4524647887323944,0.6761352804361916,0.8443177397262991,1.4
0,0.4524647887323944,0.2939718610592138,0.2900004643092483,0.72
3,0.4524647887323944,0.44095779158882065,-0.0720658787119593,0.26
1,0.4524647887323944,0.47035497769474205,0.6692418493277081,0.51
0,0.4524647887323944,0.17638311663552828,-0.11556078452262059,0.0
0,0.4524647887323944,0.35276623327105655,0.37788337111489123,0.09
1,0.4524647887323944,0.1469859305296069,0.2711661355981123,0.04
0,0.4524647887323944,0.17638311663552828,0.5090865208476134,0.23
0,0.4524647887323944,0.7643268387539558,1.4205365302752437,1.01
2,0.4524647887323944,0.7055324665421131,1.0034880580079795,1.02
0,0.4524647887323944,0.9113127692835628,0.6376341839093574,0.73
0,0.4524647887323944,0.6467380943302703,0.13098821698111018,0.51
0,0.4524647887323944,0.35276623327105655,-0.10001917873566396,0.01
0,0.4524647887323944,0.058794372211842756,0.07100270732291815,0.0
1,0.4524647887323944,6.526175315514546,3.3233273938187526,5.34
0,0.4524647887323944,0.9407099553894841,2.0434086872505794,2.84
0,0.4524647887323944,0.3821634193769779,0.7171380788270216,0.78
0,0.4524647887323944,0.5585465360125061,0.2764798011659882,0.29
0,0.4524647887323944,0.7055324665421131,0.23401724868716844,0.29
7,0.4524647887323944,1.5286536775079116,4.468242158467416,4.34
0,0.4524647887323944,1.7638311663552826,-0.8084367222512017,0.74
0,0.4524647887323944,0.5291493499065848,-0.02594756553441796,0.21
0,0.4524647887323944,0.08819155831776414,0.019059120984663114,0.0
0,0.4524647887323944,0.47035497769474205,0.7632922722618756,0.47
0,0.4524647887323944,0.32336904716513515,0.5343141679432919,0.25
0,0.4524647887323944,1.4992564914019904,2.011887649633476,0.56
1,0.4524647887323944,1.087695885919091,1.0391946546373618,0.97
2,0.4524647887323944,3.9392229381934647,2.662841472217206,2.06
0,0.4524647887323944,0.23517748884737102,0.1124812015194949,0.18
0,0.4524647887323944,0.029397186105921378,0.11499363232544217,0.0
0,0.4524647887323944,0.1469859305296069,0.03686036915170185,0.0
1,0.4524647887323944,2.116597399626339,-0.5344067384424072,0.54
0,0.4524647887323944,0.20578030274144965,-0.17772436169100142,0.0
0,0.4524647887323944,0.08819155831776414,0.018398495251451513,0.0
0,0.4524647887323944,0.17638311663552828,0.5212384522143716,0.17
0,0.4524647887323944,0.85251839707172,1.6165625811438984,2.05
0,0.4524647887323944,0.08819155831776414,0.13518899512731053,0.24
0,0.4524647887323944,0.17638311663552828,0.0011650631313739335,0.0
0,0.4524647887323944,0.058794372211842756,-0.03233455798183793,0.0
1,0.4524647887323944,4.90933007968887,-2.759248774689027,0.6
0,0.4524647887323944,3.9392229381934647,-1.8707152878352935,1.92
0,0.4524647887323944,0.5585465360125061,-0.04698524583894595,0.0
6,0.4524647887323944,1.0582986998131696,0.7220751496947382,0.72
0,0.4524647887323944,0.11758874442368551,0.07475784284371209,0.0
0,0.4524647887323944,0.2939718610592138,0.44123583426531765,0.4
0,0.4524647887323944,0.08819155831776414,0.08288555268180398,0.0
0,0.4524647887323944,0.20578030274144965,-0.03170730397964777,0.0
0,0.4524647887323944,0.11758874442368551,0.06646401602907304,0.11
0,0.4524647887323944,3.3512792160750373,2.869490184010995,1.72
0,0.4524647887323944,0.32336904716513515,0.48674490098367024,0.13
0,0.4524647887323944,0.11758874442368551,0.06676335363482855,0.0
0,0.4524647887323944,0.44095779158882065,0.4506528051839662,0.18
0,0.4524647887323944,0.058794372211842756,0.05970345683720396,0.0
0,0.4524647887323944,0.2645746749532924,0.3443912996600744,0.2
0,0.4524647887323944,0.1469859305296069,0.03736689770257656,0.02
0,0.4524647887323944,0.7055324665421131,-0.3259680937608302,0.07
0,0.4524647887323944,0.1469859305296069,0.41462248163625953,0.87
0,0.4524647887323944,0.7643268387539558,1.0009299601648782,0.92
0,0.4524647887323944,0.17638311663552828,0.5800140210569172,0.12
0,0.4524647887323944,0.7055324665421131,0.5768337392139593,1.57
17,0.4524647887323944,4.762344149159263,6.412642990490828,4.62
2,0.4524647887323944,8.495786784611278,5.863023702628016,9.19
0,0.4524647887323944,1.4404621191901474,-0.004455156806080635,0.62
1,0.4524647887323944,0.9701071414954054,1.3065558331747416,1.33
0,0.4524647887323944,1.3522705608723833,0.39145491081249706,0.99
0,0.4524647887323944,0.7349296526480344,-0.255266967945471,0.55
0,0.4524647887323944,1.4404621191901474,3.0821817501301365,1.59
0,0.4524647887323944,1.234681816448698,0.15970995706210156,0.8
0,0.4524647887323944,0.08819155831776414,0.021380835525938557,0.0
0,0.4524647887323944,1.1170930720250123,0.7284478676674881,0.78
0,0.4524647887323944,0.9701071414954054,0.700420709732424,1.23
1,0.4524647887323944,4.350783543676364,6.012238642389267,5.66
0,0.4524647887323944,0.029397186105921378,0.11172333493645596,0.0
0,0.4524647887323944,1.2052846303427764,-0.30640723527689623,0.66
1,0.4524647887323944,0.47035497769474205,0.3284156845708245,1.35
0,0.4524647887323944,0.49975216380066345,0.5314702491891086,0.45
0,0.4524647887323944,0.7643268387539558,0.15560497854003832,0.27
0,0.4524647887323944,0.11758874442368551,0.06692289300145154,0.0
0,0.4524647887323944,0.029397186105921378,0.12597789179243107,0.0
2,0.4524647887323944,2.939718610592138,2.493590854897988,2.68
0,0.4524647887323944,0.058794372211842756,0.07359324277667284,0.0
19,0.4524647887323944,9.965646089907347,27.533805702941606,23.06
0,0.4524647887323944,0.9113127692835628,-0.19028562720056796,0.35
0,0.4524647887323944,1.0289015137072481,0.7051576137538162,0.7
0,0.4524647887323944,0.2645746749532924,-0.02940592074392978,0.04
0,0.4524647887323944,0.6467380943302703,-0.10819103381271633,0.79
2,0.4524647887323944,0.9995043276013269,0.815596322649375,1.89
2,0.4524647887323944,1.9990086552026538,5.000679500109795,9.14
5,0.4524647887323944,0.35276623327105655,1.0023854989527152,0.43
0,0.4524647887323944,0.23517748884737102,-0.06403143700476133,0.21
10,0.4524647887323944,8.55458115682312,5.011885962262862,7.61
0,0.4524647887323944,2.3223777023677887,-0.5247809881424772,1.41
0,0.4524647887323944,0.2645746749532924,0.13652972594223883,0.04
0,0.4524647887323944,0.32336904716513515,-0.022124995309866335,0.17
0,0.4524647887323944,4.997521638006634,4.372362715197705,4.77
0,0.4524647887323944,1.322873374766462,1.026486501056362,0.47
0,0.4524647887323944,0.9995043276013269,2.4457436882252814,2.04
0,0.4524647887323944,0.2939718610592138,0.304475100084142,0.03
0,0.4524647887323944,0.47035497769474205,0.0633216802068334,0.73
0,0.4524647887323944,0.4115606054828993,0.5627553961782183,0.32
0,0.4524647887323944,1.234681816448698,0.6004768288945176,0.75
0,0.4524647887323944,1.7344339802493614,1.6592673004654688,1.17
11,0.4524647887323944,7.261104968162581,12.069859897587886,10.78
1,0.4524647887323944,0.32336904716513515,0.5925211327389099,0.57
1,0.4524647887323944,1.2640790025546194,2.06944152294273,2.6
0,0.4524647887323944,0.32336904716513515,0.1283697459956893,0.07
2,0.4524647887323944,0.4115606054828993,1.356058860014125,0.65
0,0.4524647887323944,0.47035497769474205,1.0602428198724059,0.93
3,0.4524647887323944,0.4115606054828993,0.3030903270307356,0.32
0,0.4524647887323944,0.1469859305296069,0.034860836390733285,0.0
0,0.4524647887323944,0.029397186105921378,0.12396912907970777,0.0
7,0.4524647887323944,0.85251839707172,0.1334989188837129,0.42
1,0.4524647887323944,0.85251839707172,0.884177558769857,0.37
0,0.4524647887323944,0.11758874442368551,0.25674889269497203,1.05
0,0.4524647887323944,0.8231212109657986,0.47334213248589424,2.14
0,0.4524647887323944,0.44095779158882065,-0.05373336990744146,0.03
0,0.4524647887323944,0.5291493499065848,0.3892485653747061,0.09
1,0.4524647887323944,0.3821634193769779,0.8871577353864628,1.09
1,0.4524647887323944,0.617340908224349,0.6253657792213374,1.0
0,0.4524647887323944,0.5291493499065848,1.040720336048498,0.69
0,0.4524647887323944,0.1469859305296069,0.44792024494469834,0.32
0,0.4524647887323944,0.35276623327105655,0.46088080191969555,0.19
0,0.4524647887323944,0.1469859305296069,0.04189111066923401,0.27
1,0.4524647887323944,0.1469859305296069,0.04402268075160132,0.07
1,0.4524647887323944,0.35276623327105655,0.09826992148599903,0.07
2,0.4524647887323944,0.4115606054828993,0.12599692852659355,0.18
0,0.4524647887323944,0.17638311663552828,-0.12562012170550468,0.02
1,0.4524647887323944,1.0289015137072481,1.0657713634943136,1.65
0,0.4524647887323944,0.85251839707172,2.224550173736722,2.44
0,0.4524647887323944,0.6761352804361916,0.6537764301355626,1.08
3,0.4524647887323944,1.793228352461204,2.829613147490762,3.85
1,0.4524647887323944,0.35276623327105655,0.5611997200639599,0.49
0,0.4524647887323944,0.617340908224349,0.3020705682811464,0.82
0,0.4524647887323944,0.4115606054828993,0.541304814318742,0.27
0,0.4524647887323944,0.2645746749532924,0.47299561312547306,0.29
1,0.4524647887323944,0.11758874442368551,0.1593806761272768,0.15
7,0.4524647887323944,6.467380943302703,8.301052806859198,6.67
0,0.4524647887323944,0.6467380943302703,1.0603291075250076,0.92
1,0.4524647887323944,0.20578030274144965,0.8185328783632699,0.33
15,0.4524647887323944,4.203797613146757,10.967309803033734,7.21
0,0.4524647887323944,0.5585465360125061,0.7999611623224272,0.39
2,0.4524647887323944,1.8226255385671255,2.0863945549887783,3.26
5,0.4524647887323944,2.2047889579441033,3.4893159011596975,3.6
27,0.4524647887323944,51.20989819651504,21.67859391982288,24.28
0,0.4524647887323944,0.11758874442368551,0.06526047904421264,0.0
0,0.4524647887323944,0.8231212109657986,0.0012855523382225287,0.13
0,0.4524647887323944,0.1469859305296069,-0.07709695414112716,0.0
1,0.4524647887323944,0.08819155831776414,0.19931689222117177,0.27
0,0.4524647887323944,0.08819155831776414,0.0937041675254083,0.78
0,0.4524647887323944,0.9113127692835628,0.3530185086719623,0.96
0,0.4524647887323944,0.2939718610592138,0.5366799354046792,0.27
0,0.4524647887323944,0.11758874442368551,0.06589513174533332,0.18
0,0.4524647887323944,0.44095779158882065,-0.029776228007453276,0.05
0,0.4524647887323944,0.47035497769474205,-0.2704175274095892,0.04
0,0.4524647887323944,0.47035497769474205,0.6370718385150922,0.54
1,0.4524647887323944,0.20578030274144965,-0.012628317716186443,0.06
0,0.4524647887323944,0.20578030274144965,0.44962235430645664,0.06
2,0.4524647887323944,3.3512792160750373,-1.0478321493298617,0.83
16,0.4524647887323944,14.11064933084226,21.582091993616014,26.1
1,0.4524647887323944,0.6761352804361916,1.117138287955053,0.75
0,0.4524647887323944,2.1459945857322604,-0.11130473448340233,1.32
0,0.4524647887323944,0.029397186105921378,0.12679474800172225,0.0
0,0.4524647887323944,0.08819155831776414,0.1398746570868984,0.63
1,0.4524647887323944,1.3816677469783047,0.7183328208786353,0.66
1,0.4524647887323944,0.17638311663552828,0.3853923497197263,0.14
0,0.4524647887323944,0.1469859305296069,0.032574028465635535,0.0
0,0.4524647887323944,0.1469859305296069,0.2688999560308954,0.31
1,0.4524647887323944,3.9980173104053076,0.7606579465615841,2.94
0,0.4524647887323944,0.5291493499065848,0.36835662255387436,0.35
39,0.4524647887323944,8.31940366797575,24.864539520433677,15.78
0,0.4524647887323944,0.32336904716513515,0.11089177683087381,0.04
0,0.4524647887323944,1.558050863613833,2.525678617176607,1.72
0,0.4524647887323944,0.2939718610592138,0.6089002758993229,0.26
0,0.4524647887323944,0.17638311663552828,0.17853949887426432,0.09
0,0.4524647887323944,0.08819155831776414,0.08240947871384355,0.01
6,0.4524647887323944,7.555076829221794,5.644689582382233,8.43
0,0.4524647887323944,0.23517748884737102,-0.2331735343112274,0.0
1,0.4524647887323944,0.11758874442368551,0.16078129139933448,0.18
1,0.4524647887323944,0.617340908224349,-0.021956943431134468,0.11
0,0.4524647887323944,0.8231212109657986,1.0285061565866254,1.09
0,0.4524647887323944,0.11758874442368551,0.16054071704558753,0.0
0,0.4524647887323944,0.058794372211842756,0.01310873448185454,0.09
2,0.4524647887323944,0.7349296526480344,0.9086213548686213,0.9
0,0.4524647887323944,0.20578030274144965,-0.035565708436111954,0.02
0,0.4524647887323944,0.9995043276013269,-0.005557606895868705,1.37
3,0.4524647887323944,4.145003240934915,3.534368384980564,2.07
0,0.4524647887323944,1.1464902581309337,1.0505259733055967,0.55
0,0.4524647887323944,0.3821634193769779,0.01906306737230959,0.29
0,0.4524647887323944,0.6761352804361916,0.16628792418054755,0.23
0,0.4524647887323944,1.70503679414344,-0.07825209840753217,1.06
0,0.4524647887323944,0.9407099553894841,-0.06280645108962479,0.55
1,0.4524647887323944,1.087695885919091,-0.08165046126943198,1.48
0,0.4524647887323944,0.9995043276013269,1.024453084142758,0.83
0,0.4524647887323944,0.47035497769474205,0.5556172142698919,0.61
0,0.4524647887323944,0.5291493499065848,0.9589244406912287,1.17
0,0.4524647887323944,0.2939718610592138,0.24058801635562957,0.26
0,0.4524647887323944,0.029397186105921378,0.1004955551426864,0.0
0,0.4524647887323944,0.2645746749532924,0.1824606051832901,0.21
0,0.4524647887323944,0.058794372211842756,0.040571251467911795,0.0
1,0.4524647887323944,1.1170930720250123,1.3610785819452633,0.38
0,0.4524647887323944,0.2645746749532924,0.174952767245538,0.44
0,0.4524647887323944,1.0289015137072481,1.27918028043625,1.89
0,0.4524647887323944,0.35276623327105655,0.28924010879837686,0.36
0,0.4524647887323944,0.17638311663552828,-0.12810798301577558,0.0
0,0.4524647887323944,0.4115606054828993,-0.06269958018979566,0.16
0,0.4524647887323944,0.058794372211842756,0.06274033447224266,0.0
0,0.4524647887323944,0.11758874442368551,-0.021755885001353753,0.01
0,0.4524647887323944,0.058794372211842756,0.06496693550556293,0.0
1,0.4524647887323944,0.11758874442368551,0.06540540904480172,0.01
0,0.4524647887323944,0.32336904716513515,-0.21242139583261166,0.28
0,0.4524647887323944,0.1469859305296069,0.16702685290891303,0.2
0,0.4524647887323944,1.1464902581309337,-1.3455631469278875,0.46
0,0.4524647887323944,0.11758874442368551,0.08853636448576556,0.08
0,0.4524647887323944,1.3522705608723833,0.4066800214247223,0.44
1,0.4524647887323944,0.7349296526480344,-0.5076771482801397,0.04
0,0.4524647887323944,0.08819155831776414,0.0730813965749064,0.0
0,0.4524647887323944,3.9980173104053076,3.412122280631745,1.95
1,0.4524647887323944,0.47035497769474205,0.8862521267940418,0.35
0,0.4524647887323944,1.8814199107789682,1.5774800435782752,1.44
1,0.4524647887323944,3.586456704922408,0.9641195655296086,2.84
0,0.4524647887323944,1.0289015137072481,2.477085370273296,0.68
0,0.4524647887323944,0.1469859305296069,0.15164962014323158,0.19
1,0.4524647887323944,0.2645746749532924,0.08246444187247147,0.11
20,0.4524647887323944,2.498760819003317,3.289448416886882,2.06
0,0.4524647887323944,0.9701071414954054,3.414732274888501,2.83
0,0.4524647887323944,0.23517748884737102,0.3940148383825456,0.05
0,0.4524647887323944,1.6168452358256757,2.6098648271244707,2.58
0,0.4524647887323944,0.20578030274144965,0.09063318694419356,0.02
0,0.4524647887323944,0.1469859305296069,-0.08240868563253673,0.0
0,0.4524647887323944,0.17638311663552828,-0.006033414483350319,0.01
0,0.4524647887323944,0.20578030274144965,-0.045102442121344566,0.13
0,0.4524647887323944,0.11758874442368551,-0.023135235338298227,0.01
0,0.4524647887323944,0.8819155831776413,1.8265772172511054,1.02
1,0.4524647887323944,0.3821634193769779,1.0671161108207416,0.32
1,0.4524647887323944,0.7937240248598773,0.8456818510037154,0.93
0,0.4524647887323944,0.32336904716513515,0.820944663329567,0.69
0,0.4524647887323944,0.44095779158882065,-0.21251605929773743,0.1
0,0.4524647887323944,0.2939718610592138,-0.14322168115826533,0.06
0,0.4524647887323944,0.4115606054828993,-0.017915316598611508,0.02
1,0.4524647887323944,0.3821634193769779,0.6780707650218228,0.68
1,0.4524647887323944,0.2645746749532924,0.16494257543822716,0.02
0,0.4524647887323944,0.08819155831776414,0.08034704530048803,0.0
0,0.4524647887323944,0.1469859305296069,0.05829021557439354,0.09
1,0.4524647887323944,0.9995043276013269,0.137900851710981,0.61
2,0.4524647887323944,0.23517748884737102,0.7153805436197609,0.02
0,0.4524647887323944,0.08819155831776414,0.021773893668096955,0.0
0,0.4524647887323944,0.617340908224349,1.7974140311376168,0.33
1,0.4524647887323944,0.23517748884737102,0.7912687307684714,0.17
3,0.4524647887323944,0.9995043276013269,1.5552622074040117,1.48
0,0.4524647887323944,0.08819155831776414,0.02161284382312617,0.0
0,0.4524647887323944,0.058794372211842756,0.06677905411135253,0.0
0,0.4524647887323944,1.70503679414344,-0.585005491170441,0.72
1,0.4524647887323944,0.11758874442368551,0.1711712993403195,0.0
0,0.4524647887323944,0.35276623327105655,0.36790975414381466,1.05
1,0.4524647887323944,0.32336904716513515,0.24368065111105183,0.14
0,0.4524647887323944,0.47035497769474205,-0.24005046526840285,0.38
0,0.4524647887323944,0.029397186105921378,-0.24834147079712593,0.03
0,0.4524647887323944,0.17638311663552828,0.1436628841588089,0.26
0,0.4524647887323944,0.08819155831776414,0.08105778231162833,0.0
0,0.4524647887323944,1.0289015137072481,1.1863341264364775,0.44
0,0.4524647887323944,1.4110649330842262,0.1746788386702665,0.46
2,0.4524647887323944,0.5291493499065848,1.1862452479091161,0.75
1,0.4524647887323944,1.6168452358256757,3.3133657773856924,8.02
0,0.4524647887323944,0.17638311663552828,0.5484651532276981,0.86
0,0.4524647887323944,0.47035497769474205,0.11960868225719104,0.3
2,0.4524647887323944,1.3522705608723833,0.6222283193555107,0.93
0,0.4524647887323944,0.11758874442368551,0.2569294198677628,0.2
8,0.4524647887323944,16.25664391657452,10.274671609102311,17.97
1,0.4524647887323944,0.47035497769474205,0.4167059549351074,0.65
0,0.4524647887323944,0.2645746749532924,0.08091797436247226,0.03
0,0.4524647887323944,0.2939718610592138,0.3350847060207349,0.74
0,0.4524647887323944,0.7055324665421131,1.0671648203080055,1.12
0,0.4524647887323944,1.70503679414344,0.4866030995652789,2.27
0,0.4524647887323944,0.617340908224349,-0.4971508264424212,0.88
0,0.4524647887323944,0.4115606054828993,0.07719753173279169,0.94
0,0.4524647887323944,0.1469859305296069,0.22687445174885132,0.7
14,0.4524647887323944,1.7344339802493614,3.0492915102842084,2.02
0,0.4524647887323944,0.20578030274144965,0.4408786915676815,0.51
2,0.4524647887323944,1.558050863613833,1.4937441938493121,1.5
1,0.4524647887323944,0.5291493499065848,0.3987654923160153,0.45
0,0.4524647887323944,0.029397186105921378,0.10900997178541952,0.0
0,0.4524647887323944,0.2939718610592138,0.6198475114865487,0.7
0,0.4524647887323944,0.1469859305296069,0.03682143377062197,0.0
1,0.4524647887323944,3.527662332710565,0.7915889927001061,0.95
0,0.4524647887323944,0.4115606054828993,-0.22279767851330268,0.14
0,0.4524647887323944,0.35276623327105655,-0.07815909376723335,0.03
0,0.4524647887323944,0.029397186105921378,-0.11455647484479481,0.0
0,0.4524647887323944,0.2645746749532924,0.8050175575276401,1.57
0,0.4524647887323944,0.7643268387539558,0.5554640408996528,1.98
1,0.4524647887323944,1.2052846303427764,0.4630985634812088,0.46
0,0.4524647887323944,0.058794372211842756,0.05426041866778861,0.0
0,0.4524647887323944,0.5585465360125061,-0.027412036931480005,0.15
0,0.4524647887323944,0.058794372211842756,0.05997505776283117,0.02
0,0.4524647887323944,0.2939718610592138,-0.08709035567269424,0.15
0,0.4524647887323944,0.1469859305296069,0.1527508699801575,0.11
0,0.4524647887323944,0.1469859305296069,0.1500427362031876,0.0
1,0.4524647887323944,1.0289015137072481,1.3007396648251417,1.27
3,0.4524647887323944,2.5281580051092387,4.682077574251343,2.09
0,0.4524647887323944,0.17638311663552828,-0.08166625779006881,0.0
0,0.4524647887323944,1.234681816448698,1.5274523097376624,0.52
1,0.4524647887323944,0.11758874442368551,0.16888131245714916,0.02
0,0.4524647887323944,0.1469859305296069,0.2667441782407819,0.21
0,0.4524647887323944,1.4992564914019904,0.7003872340951869,0.55
0,0.4524647887323944,0.058794372211842756,0.04979983736920601,0.0
0,0.4524647887323944,1.7638311663552826,2.8054661736382034,2.29
2,0.4524647887323944,2.939718610592138,4.854432289937537,2.47
4,0.4524647887323944,5.232699126854006,1.7069202471802818,2.22
0,0.4524647887323944,0.3821634193769779,0.7423706752530077,0.03
1,0.4524647887323944,3.733442635452015,1.9586394917037098,2.05
0,0.4524647887323944,0.44095779158882065,0.29986833808037494,0.45
0,0.4524647887323944,5.55606817401914,3.5833896541761425,4.05
0,0.4524647887323944,0.4115606054828993,-0.48080933563044376,0.05
2,0.4524647887323944,0.17638311663552828,0.1421099912046077,0.04
1,0.4524647887323944,0.4115606054828993,0.7700293010811239,0.81
0,0.4524647887323944,0.32336904716513515,-0.03869832883691671,0.02
0,0.4524647887323944,0.2939718610592138,0.44050793352830847,0.06
0,0.4524647887323944,0.11758874442368551,-0.029254489539853545,0.0
0,0.4524647887323944,0.20578030274144965,0.42074646004321004,0.03
0,0.4524647887323944,0.5291493499065848,0.26111750198535927,0.77
1,0.4524647887323944,0.44095779158882065,0.08232164283012296,0.48
0,0.4524647887323944,0.1469859305296069,0.03554119415135501,0.0
1,0.4524647887323944,1.3816677469783047,-0.15813704090887454,0.75
0,0.4524647887323944,0.029397186105921378,-0.08117995698361308,0.0
0,0.4524647887323944,0.058794372211842756,0.07060860693533229,0.0
0,0.4524647887323944,0.23517748884737102,0.3442621918685326,0.0
0,0.4524647887323944,0.35276623327105655,0.9588163691894906,0.9
0,0.4524647887323944,0.08819155831776414,0.043316866650467606,0.2
0,0.4524647887323944,0.17638311663552828,0.25268769061317947,0.19
0,0.4524647887323944,0.029397186105921378,-0.09852155824345882,0.2
0,0.4524647887323944,0.4115606054828993,0.13300475016938065,0.95
0,0.4524647887323944,0.029397186105921378,0.12585634084719022,0.0
0,0.4524647887323944,0.029397186105921378,0.0925902955441324,0.0
0,0.4524647887323944,1.3522705608723833,0.26577298830207213,0.82
0,0.4524647887323944,0.029397186105921378,-0.13794122323825014,0.0
0,0.4524647887323944,0.3821634193769779,0.7161325545514912,0.82
0,0.4524647887323944,0.8231212109657986,1.4889664041317587,1.03
0,0.4524647887323944,0.17638311663552828,0.262112932450752,0.09
0,0.4524647887323944,0.08819155831776414,0.08099584609132285,0.01
4,0.4524647887323944,1.9990086552026538,1.613397719635025,3.95
0,0.4524647887323944,0.8231212109657986,0.9184958673503927,1.02
1,0.4524647887323944,2.175391771838182,0.7145115012414625,0.91
0,0.4524647887323944,0.3821634193769779,0.0501040469497738,0.0
0,0.4524647887323944,0.058794372211842756,0.03228130565710935,0.57
0,0.4524647887323944,0.058794372211842756,0.061895461355346376,0.0
0,0.4524647887323944,1.1758874442368552,-0.20647271337515155,0.56
0,0.4524647887323944,0.49975216380066345,0.11395322830764398,0.54
0,0.4524647887323944,0.029397186105921378,0.1078771977512401,0.0
5,0.4524647887323944,3.586456704922408,2.7717661621333094,1.51
3,0.4524647887323944,2.0578030274144963,2.3148195696496416,1.72
3,0.4524647887323944,2.3223777023677887,4.314430329448815,3.37
0,0.4524647887323944,0.85251839707172,-0.14795250403271754,0.48
0,0.4524647887323944,0.2645746749532924,0.245055544498695,0.16
1,0.4524647887323944,1.3522705608723833,2.1770125815202346,1.49
0,0.4524647887323944,0.2645746749532924,-0.13353869219733205,0.09
1,0.4524647887323944,0.20578030274144965,0.28162452796240045,0.03
0,0.4524647887323944,0.058794372211842756,0.06635738345610315,0.0
16,0.4524647887323944,3.527662332710565,3.291912356583235,1.74
5,0.4524647887323944,1.1170930720250123,0.8918841083699485,0.96
2,0.4524647887323944,1.322873374766462,-0.38355396418269644,0.31
5,0.4524647887323944,1.4110649330842262,0.09925047720872451,0.8
7,0.4524647887323944,2.8515270522743736,0.3549136797058949,1.58
0,0.4524647887323944,0.2939718610592138,-0.14397000427134865,0.07
1,0.4524647887323944,0.6467380943302703,-0.34287752302111846,0.6
0,0.4524647887323944,0.2645746749532924,0.3547391044757241,0.0
0,0.4524647887323944,0.6761352804361916,1.9607031224146436,0.45
0,0.4524647887323944,0.058794372211842756,0.06116195730658082,0.0
0,0.4524647887323944,0.058794372211842756,0.051245870925359316,0.0
0,0.4524647887323944,0.2939718610592138,0.17258582793608,0.19
0,0.4524647887323944,1.4404621191901474,1.9833542093131737,2.1
1,0.4524647887323944,0.7055324665421131,0.5389594381248706,2.35
2,0.4524647887323944,0.35276623327105655,0.3203801934266033,1.85
0,0.4524647887323944,0.17638311663552828,0.08050370500557948,0.16
0,0.4524647887323944,0.44095779158882065,0.39510458838244356,0.41
0,0.4524647887323944,0.44095779158882065,-0.1777564403576521,0.58
1,0.4524647887323944,1.1170930720250123,2.9456663074522673,4.41
31,0.4524647887323944,21.195371182369314,27.796216880612157,31.25
0,0.4524647887323944,0.2939718610592138,0.13761936404274414,0.22
0,0.4524647887323944,0.2645746749532924,0.05856689427349941,0.16
0,0.4524647887323944,1.1758874442368552,3.041217902225902,3.41
0,0.4524647887323944,0.7937240248598773,1.5581438798371356,0.45
0,0.4524647887323944,0.1469859305296069,-0.07934142605404937,0.0
0,0.4524647887323944,0.029397186105921378,-0.004990700746788396,0.0
1,0.4524647887323944,0.11758874442368551,0.25429488106409764,0.1
0,0.4524647887323944,0.49975216380066345,0.8023044097985224,0.86
0,0.4524647887323944,0.20578030274144965,0.2264494646074999,0.76
0,0.4524647887323944,0.5879437221184276,-0.12744387254988504,0.07
0,0.4524647887323944,0.08819155831776414,0.14016773509820854,0.22
0,0.4524647887323944,0.7349296526480344,2.3104776215890137,1.93
0,0.4524647887323944,0.9113127692835628,0.8860783832794179,1.63
0,0.4524647887323944,1.4992564914019904,1.2087439375210192,0.58
0,0.4524647887323944,0.2939718610592138,-0.01204850791674325,0.06
4,0.4524647887323944,1.6168452358256757,3.366980452693438,2.97
0,0.4524647887323944,0.11758874442368551,-0.026078592043222937,0.0
0,0.4524647887323944,0.058794372211842756,0.0434966378664729,0.58
1,0.4524647887323944,0.17638311663552828,0.21188639133723408,0.14
0,0.4524647887323944,0.6467380943302703,0.04260782252271883,0.5
0,0.4524647887323944,0.9701071414954054,-0.35583339604286807,0.48
1,0.4524647887323944,0.08819155831776414,0.08295032683608247,0.0
